1,0.20876,0.4569,0.12342,-7.4626,0.043581,-16.333,0.67595,0.27011,0.009098,0.14806,-266.77,0.29435,-10.522,0.064474,0.030908,1.41,1.9881,1.2374,1.0859,0.87756,0.77011,7.8777e+05,8.9768e+05,1,1.0712,310.71,1.035,96538,332.83,1.41,873.75,295.08,0.0011219
1,0.24874,0.49873,0.14705,-8.8916,0.061869,-17.828,0.70621,0.29484,0.015389,0.14806,-317.85,0.41788,-14.938,0.087608,0.036827,1.68,2.8224,1.4743,1.2938,0.87756,0.77011,9.3861e+05,1.0696e+06,1,1.0712,295.57,1.035,87362,316.62,1.68,823.63,285.37,0.00134
1,0.29463,0.5428,0.17418,-10.532,0.086809,-19.404,0.73675,0.3209,0.025577,0.14806,-376.5,0.58632,-20.959,0.11783,0.043623,1.99,3.9601,1.7463,1.5325,0.87756,0.77011,1.1118e+06,1.2669e+06,1,1.0712,303.21,1.035,91936,324.8,1.99,912.01,292.25,0.0015879
1,0.3509,0.59236,0.20744,-12.544,0.12313,-21.175,0.76965,0.3502,0.043205,0.14806,-448.4,0.83162,-29.728,0.15998,0.051952,2.37,5.6169,2.0798,1.8252,0.87756,0.77011,1.3241e+06,1.5089e+06,1,1.0712,305.19,1.035,93139,326.92,2.37,921.48,296.54,0.0018866
1,0.42048,0.64845,0.24858,-15.031,0.1768,-23.18,0.80526,0.38335,0.074343,0.14806,-537.32,1.1942,-42.688,0.21956,0.062255,2.84,8.0656,2.4923,2.1871,0.87756,0.77011,1.5867e+06,1.8081e+06,1,1.0712,315.23,1.035,99370,337.68,2.84,944.33,301.93,0.0022453
1,0.51376,0.71677,0.30373,-18.365,0.26395,-25.623,0.84662,0.42374,0.1356,0.14806,-656.52,1.7827,-63.728,0.31176,0.076065,3.47,12.041,3.0451,2.6723,0.87756,0.77011,1.9387e+06,2.2092e+06,1,1.0712,301.18,1.035,90710,322.62,3.47,888.49,292.56,0.0027035
1,0.63664,0.7979,0.37638,-22.758,0.40532,-28.523,0.89325,0.47171,0.25804,0.14806,-813.55,2.7376,-97.861,0.45375,0.09426,4.3,18.49,3.7735,3.3115,0.87756,0.77011,2.4024e+06,2.7376e+06,1,1.0712,300.18,1.035,90108,321.55,4.3,841.33,288.65,0.0032625
1,0.80247,0.89581,0.47441,-28.686,0.64396,-32.023,0.94647,0.52959,0.51675,0.14806,-1025.5,4.3494,-155.48,0.68038,0.11881,5.42,29.376,4.7564,4.174,0.87756,0.77011,3.0281e+06,3.4507e+06,1,1.0712,299.81,1.035,89889,321.16,5.42,870.04,289.42,0.0039338
1,1.0275,1.0137,0.60745,-36.731,1.0558,-36.236,1.0068,0.59926,1.0848,0.14806,-1313,7.131,-254.91,1.0486,0.15213,6.94,48.164,6.0903,5.3445,0.87756,0.77011,3.8774e+06,4.4184e+06,1,1.0712,306.89,1.035,94183,328.74,6.94,862.61,293.21,0.0046959
1,1.3355,1.1556,0.78951,-47.74,1.7835,-41.311,1.075,0.68319,2.3818,0.14806,-1706.6,12.046,-430.61,1.6591,0.19773,9.02,81.36,7.9156,6.9464,0.87756,0.77011,5.0395e+06,5.7426e+06,1,1.0712,287.64,1.035,82739,308.12,9.02,951.7,284.68,0.0054479
1,6.879,2.6228,8.4996,165.36,47.321,63.047,1.6195,3.2407,325.52,6.879,3974.9,6.879,165.36,29.22,47.321,1,1,1.0823,1.1715,1.0823,1.1715,6.3202e+05,5.8394e+05,1,1.0712,277.17,1.035,76822,296.9,1,824.22,278.64,-0.0044773
1,6.9616,2.6385,8.6015,167.34,48.464,63.424,1.6243,3.26,337.38,6.879,4022.6,7.0451,169.35,29.836,47.889,1.012,1.0241,1.0953,1.1855,1.0823,1.1715,6.3961e+05,5.9095e+05,1,1.0712,275.45,1.035,75873,295.06,1.012,908.8,273.76,-0.0040759
1,7.2299,2.6888,8.933,173.79,52.271,64.635,1.6398,3.3223,377.91,6.879,4177.7,7.5986,182.66,31.877,49.735,1.051,1.1046,1.1375,1.2312,1.0823,1.1715,6.6425e+05,6.1372e+05,1,1.0712,263.01,1.035,69175,281.74,1.051,782.11,261.2,-0.0029313
1,8.1861,2.8611,10.114,196.78,67.012,68.776,1.6915,3.5351,548.56,6.879,4730.2,9.7414,234.17,39.617,56.312,1.19,1.4161,1.288,1.394,1.0823,1.1715,7.521e+05,6.9489e+05,1,1.0712,281.19,1.035,79067,301.21,1.19,893.92,270.68,-0.00032376
1,9.6994,3.1144,11.984,233.16,94.079,74.864,1.7648,3.8481,912.52,6.879,5604.7,13.676,328.75,53.31,66.723,1.41,1.9881,1.5261,1.6517,1.0823,1.1715,8.9115e+05,8.2336e+05,1,1.0712,270.56,1.035,73201,289.82,1.41,758.33,261.49,0.0014191
1,11.557,3.3995,14.279,277.8,133.56,81.718,1.8438,4.2004,1543.5,6.879,6677.9,19.415,466.71,72.438,79.5,1.68,2.8224,1.8183,1.968,1.0823,1.1715,1.0618e+06,9.8102e+05,1,1.0712,276.84,1.035,76639,296.55,1.68,910.73,267.76,0.0023394
1,13.689,3.6999,16.914,329.07,187.4,88.939,1.9235,4.5715,2565.3,6.879,7910.1,27.242,654.84,97.424,94.169,1.99,3.9601,2.1538,2.3312,1.0823,1.1715,1.2577e+06,1.162e+06,1,1.0712,268.57,1.035,72128,287.69,1.99,898.98,256.19,0.0030614
1,16.303,4.0377,20.144,391.9,265.8,97.06,2.0094,4.9889,4333.4,6.879,9420.6,38.639,928.81,132.28,112.15,2.37,5.6169,2.5651,2.7763,1.0823,1.1715,1.4979e+06,1.3839e+06,1,1.0712,252.88,1.035,63948,270.89,2.37,762.88,249.23,0.0038539
1,19.536,4.42,24.139,469.62,381.67,106.25,2.1024,5.4612,7456.6,6.879,11289,55.484,1333.7,181.54,134.39,2.84,8.0656,3.0738,3.3269,1.0823,1.1715,1.7949e+06,1.6584e+06,1,1.0712,251.85,1.035,63431,269.79,2.84,859.14,257.52,0.0047849
1,23.87,4.8857,29.493,573.8,569.79,117.44,2.2104,6.0367,13601,6.879,13793,82.83,1991.1,257.78,164.2,3.47,12.041,3.7557,4.0649,1.0823,1.1715,2.1931e+06,2.0263e+06,1,1.0712,253.09,1.035,64056,271.11,3.47,843.61,251.08,0.005999
