! AIRS solar data file for AIRS SRF 31 Mar 2008 m150
!     Tef = 156.339 K, yoffset = -15.0 um
! Data for 649-1614 cm-1 comes from M.P. Thekaekara, 1973 Solar
! Energy v.14 p.109-127 (supplied to us by Chris Barnet).  The ~80
! cm-1 point spacing data has been interpolated to the AIRS
! channel freqs and converted to W/(m2.sr.cm-1).
!
! Data for 2181-2665 cm-1 comes from ATMOS Solar Spectra, and was
! supplied to us by ATMOS Principal Investigator Michael Gunson.
! In particular we used the file "atmos_corrected_solar.mat".
! This data was then directly convolved with the estimated AIRS
! SRFs for each channel to approximate the effective AIRS solar.
!
!chan   frequency    solar
!---- ----------- --------
 1934  2245.7973  175.9465
 1935  2246.7561  174.9410
 1936  2247.7157  175.1016
 1937  2248.6760  176.3173
 1938  2249.6372  175.1447
 1939  2250.5992  176.6755
 1940  2251.5619  175.8971
 1941  2252.5255  175.5686
 1942  2253.4899  176.8929
 1943  2254.4550  176.1416
 1944  2255.4210  175.8836
 1945  2256.3878  176.1673
 1946  2257.3554  176.2797
 1947  2258.3238  177.5445
 1948  2259.2930  176.8175
 1949  2260.2630  177.0709
 1950  2261.2339  177.5173
 1951  2262.2055  176.6755
 1952  2263.1780  177.6560
 1953  2264.1512  176.9249
 1954  2265.1253  177.1567
 1955  2266.1002  176.4966
 1956  2267.0759  175.3916
 1957  2268.0524  174.2765
 1958  2269.0298  174.8475
 1959  2270.0079  179.5917
 1960  2270.9869  179.0645
 1961  2271.9667  179.8636
 1962  2272.9473  181.0637
 1963  2273.9288  181.2099
 1964  2274.9110  182.0293
 1965  2275.8941  181.7375
 1966  2276.8780  181.9467
 1967  2277.8627  182.0014
 1968  2278.8483  182.7798
 1969  2279.8347  182.3980
 1970  2280.8219  182.5824
 1971  2281.8099  182.4636
 1972  2282.7988  182.4515
 1973  2283.7885  182.2998
 1974  2284.7790  182.7040
 1975  2285.7704  182.6791
 1976  2286.7626  183.0223
 1977  2287.7556  183.1184
 1978  2288.7495  183.0829
 1979  2289.7442  183.1631
 1980  2290.7397  182.4770
 1981  2291.7361  182.2978
 1982  2292.7333  182.9164
 1983  2293.7314  183.4264
 1984  2294.7303  183.2728
 1985  2295.7300  182.3861
 1986  2296.7306  181.4619
 1987  2297.7320  179.3725
 1988  2298.7343  181.5452
 1989  2299.7374  185.4452
 1990  2300.7414  186.2606
 1991  2301.7462  187.1923
 1992  2302.7518  187.4793
 1993  2303.7583  187.5308
 1994  2304.7657  188.1582
 1995  2305.7739  188.1194
 1996  2306.7829  187.8032
 1997  2307.7928  186.9107
 1998  2308.8036  187.0879
 1999  2309.8152  188.0758
 2000  2310.8277  188.2671
 2001  2311.8410  188.4187
 2002  2312.8552  188.6193
 2003  2313.8702  188.6283
 2004  2314.8861  188.8240
 2005  2315.9028  188.9806
 2006  2316.9205  189.0060
 2007  2317.9389  189.0914
 2008  2318.9583  188.5140
 2009  2319.9785  188.5638
 2010  2320.9996  189.0950
 2011  2322.0215  189.1009
 2012  2323.0443  189.2148
 2013  2324.0680  188.8801
 2014  2325.0925  188.2890
 2015  2299.8253  185.9023
 2016  2300.7299  186.3130
 2017  2301.6353  187.0565
 2018  2302.5414  187.3990
 2019  2303.4482  187.6591
 2020  2304.3558  187.8729
 2021  2305.2641  187.8998
 2022  2306.1731  188.3274
 2023  2307.0829  187.7658
 2024  2307.9935  186.5097
 2025  2308.9047  187.2099
 2026  2309.8167  188.1220
 2027  2310.7295  188.2464
 2028  2311.6430  188.5205
 2029  2312.5573  188.7072
 2030  2313.4723  188.4644
 2031  2314.3880  188.4732
 2032  2315.3045  188.8919
 2033  2316.2217  189.0250
 2034  2317.1397  189.0914
 2035  2318.0585  189.1698
 2036  2318.9779  188.4916
 2037  2319.8982  188.4467
 2038  2320.8192  189.0848
 2039  2321.7409  189.1099
 2040  2322.6634  189.2075
 2041  2323.5867  189.0719
 2042  2324.5107  188.6430
 2043  2325.4355  188.0967
 2044  2326.3610  187.4132
 2045  2327.2873  185.0644
 2046  2328.2143  185.7756
 2047  2329.1421  191.0991
 2048  2330.0707  193.3995
 2049  2331.0000  193.4565
 2050  2331.9301  193.4545
 2051  2332.8609  193.6141
 2052  2333.7925  193.8957
 2053  2334.7249  194.1458
 2054  2335.6580  194.3355
 2055  2336.5920  194.5424
 2056  2337.5266  194.7464
 2057  2338.4621  194.8960
 2058  2339.3983  194.9842
 2059  2340.3353  195.0888
 2060  2341.2730  195.2914
 2061  2342.2115  195.4391
 2062  2343.1508  195.5064
 2063  2344.0909  195.6437
 2064  2345.0317  195.9423
 2065  2345.9733  196.0848
 2066  2346.9157  196.1466
 2067  2347.8589  196.3953
 2068  2348.8028  196.5684
 2069  2349.7475  196.7002
 2070  2350.6930  196.7525
 2071  2351.6393  196.6244
 2072  2352.5863  196.8842
 2073  2353.5342  197.2562
 2074  2354.4828  197.1788
 2075  2355.4322  197.3626
 2076  2356.3824  197.6893
 2077  2357.3333  197.7177
 2078  2358.2851  197.7679
 2079  2359.2376  197.9492
 2080  2360.1909  198.1184
 2081  2361.1450  198.1439
 2082  2362.0999  198.2735
 2083  2363.0556  198.6545
 2084  2364.0121  198.8912
 2085  2364.9694  199.0485
 2086  2365.9274  199.2835
 2087  2366.8863  199.5163
 2088  2367.8459  199.7624
 2089  2368.8064  200.0495
 2090  2369.7676  200.2209
 2091  2370.7296  200.3985
 2092  2371.6924  200.6772
 2093  2372.6561  200.9320
 2094  2373.6205  200.9803
 2095  2374.5857  200.6530
 2096  2375.5517  199.4637
 2097  2376.5185  198.3830
 2098  2377.4862  197.5546
 2099  2378.4546  199.1187
 2100  2379.4238  198.9593
 2101  2380.3938  197.8834
 2102  2381.3647  200.6667
 2103  2382.3363  202.1681
 2104  2383.3088  202.5728
 2105  2384.2820  202.3699
 2106  2385.2561  201.3557
 2107  2386.2310  202.3116
 2108  2387.2067  203.6957
 2109  2388.1832  203.8116
 2110  2389.1605  203.2148
 2111  2390.1386  203.0598
 2112  2391.1175  203.6749
 2113  2392.0973  204.0077
 2114  2393.0778  204.4929
 2115  2394.0592  204.8847
 2116  2395.0414  205.2842
 2117  2396.0244  205.4192
 2118  2397.0083  205.5172
 2119  2397.9929  205.7695
 2120  2398.9784  205.5996
 2121  2399.9647  205.8758
 2122  2400.9518  206.5865
 2123  2401.9398  206.8507
 2124  2402.9285  207.0968
 2125  2403.9181  207.3121
 2126  2404.9086  207.5790
 2127  2405.8998  207.8471
 2128  2406.8919  207.9781
 2129  2407.8848  208.0124
 2130  2408.8785  208.0671
 2131  2409.8731  208.0314
 2132  2410.8685  208.2538
 2133  2411.8647  208.8908
 2134  2412.8618  208.3587
 2135  2413.8597  208.5450
 2136  2414.8584  209.1614
 2137  2415.8580  209.0529
 2138  2416.8584  209.3856
 2139  2417.8596  209.7396
 2140  2418.8617  209.1136
 2141  2419.8646  209.8877
 2142  2420.8684  211.1536
 2143  2421.8730  211.3875
 2144  2422.8784  211.5676
 2145  2446.2250  214.2279
 2146  2447.2495  215.6523
 2147  2448.2748  215.7519
 2148  2449.3010  215.6654
 2149  2450.3280  215.9286
 2150  2451.3559  216.2949
 2151  2452.3846  216.8356
 2152  2453.4141  217.0404
 2153  2454.4445  217.2255
 2154  2455.4758  217.2039
 2155  2456.5079  216.5254
 2156  2457.5408  216.3572
 2157  2458.5746  216.9822
 2158  2459.6093  216.6485
 2159  2460.6448  217.1026
 2160  2461.6811  217.6856
 2161  2462.7183  215.4164
 2162  2463.7564  214.9011
 2163  2464.7953  217.1730
 2164  2465.8351  216.2164
 2165  2466.8757  209.4501
 2166  2467.9172  205.8968
 2167  2468.9595  212.4181
 2168  2470.0027  217.7214
 2169  2471.0468  218.8506
 2170  2472.0917  217.3595
 2171  2473.1375  217.5873
 2172  2474.1841  219.7973
 2173  2475.2316  219.6278
 2174  2476.2800  219.2484
 2175  2477.3292  219.8527
 2176  2478.3794  219.4054
 2177  2479.4303  219.4069
 2178  2480.4822  220.6508
 2179  2481.5349  221.1461
 2180  2482.5885  221.0148
 2181  2483.6429  220.5687
 2182  2484.6983  220.8135
 2183  2485.7545  220.9452
 2184  2486.8116  220.4820
 2185  2487.8695  220.7063
 2186  2488.9283  220.5963
 2187  2489.9880  219.5619
 2188  2491.0486  220.3274
 2189  2492.1101  221.8616
 2190  2493.1724  221.9953
 2191  2494.2357  222.0837
 2192  2495.2998  221.8840
 2193  2496.3648  221.8918
 2194  2497.4306  222.1713
 2195  2498.4974  221.3104
 2196  2499.5650  219.4224
 2197  2500.6336  219.1999
 2198  2501.7030  220.3732
 2199  2502.7733  221.2457
 2200  2503.8445  222.5572
 2201  2504.9166  222.4664
 2202  2505.9895  221.0005
 2203  2507.0634  219.9701
 2204  2508.1382  219.0196
 2205  2509.2138  220.0323
 2206  2510.2904  222.2869
 2207  2511.3678  221.4794
 2208  2512.4462  220.4367
 2209  2513.5254  222.7330
 2210  2514.6055  224.1585
 2211  2515.6866  222.6328
 2212  2516.7685  223.4885
 2213  2517.8514  224.0965
 2214  2518.9351  222.2850
 2215  2520.0198  223.2192
 2216  2521.1053  225.1355
 2217  2522.1918  225.6900
 2218  2523.2792  226.0331
 2219  2524.3674  226.0949
 2220  2525.4566  225.9159
 2221  2526.5467  226.1927
 2222  2527.6377  226.6113
 2223  2528.7296  226.7021
 2224  2529.8225  225.9535
 2225  2530.9162  225.2715
 2226  2532.0109  226.2115
 2227  2533.1064  227.0475
 2228  2534.2029  226.8176
 2229  2535.3003  226.7142
 2230  2536.3986  226.9685
 2231  2537.4979  227.3693
 2232  2538.5981  227.5983
 2233  2539.6991  227.5246
 2234  2540.8011  226.9081
 2235  2541.9041  226.5718
 2236  2543.0079  227.1141
 2237  2544.1127  227.4533
 2238  2545.2184  227.7342
 2239  2546.3251  227.9844
 2240  2547.4326  228.0802
 2241  2548.5411  228.1628
 2242  2549.6505  228.5531
 2243  2550.7609  228.8250
 2244  2551.8722  228.7175
 2245  2552.9844  228.7681
 2246  2554.0976  228.9937
 2247  2555.2117  227.6613
 2248  2556.3267  225.1411
 2249  2557.4427  224.8735
 2250  2558.5596  227.0327
 2251  2559.6774  227.7905
 2252  2560.7962  228.4985
 2253  2561.9159  229.1796
 2254  2563.0366  228.3471
 2255  2564.1582  227.8465
 2256  2565.2808  227.5257
 2257  2566.4043  227.7393
 2258  2567.5287  228.3661
 2259  2568.6541  228.8347
 2260  2569.7805  228.0746
 2261  2541.9295  226.4878
 2262  2542.9342  227.1323
 2263  2543.9396  227.3893
 2264  2544.9459  227.6560
 2265  2545.9530  227.9419
 2266  2546.9609  228.1081
 2267  2547.9697  228.0156
 2268  2548.9792  228.2846
 2269  2549.9896  228.7047
 2270  2551.0009  228.8383
 2271  2552.0129  228.6971
 2272  2553.0258  228.7579
 2273  2554.0395  229.0573
 2274  2555.0541  228.1695
 2275  2556.0694  225.4046
 2276  2557.0856  224.3596
 2277  2558.1027  226.4404
 2278  2559.1206  227.5430
 2279  2560.1393  227.8265
 2280  2561.1588  229.0509
 2281  2562.1792  229.0635
 2282  2563.2004  228.2806
 2283  2564.2225  227.7884
 2284  2565.2454  227.4978
 2285  2566.2691  227.6584
 2286  2567.2937  228.1755
 2287  2568.3191  228.8216
 2288  2569.3454  228.7340
 2289  2570.3725  227.1551
 2290  2571.4005  226.4634
 2291  2572.4293  227.8449
 2292  2573.4589  229.9217
 2293  2574.4894  229.8336
 2294  2575.5207  229.5066
 2295  2576.5529  229.5187
 2296  2577.5860  229.7910
 2297  2578.6199  230.5951
 2298  2579.6546  230.5947
 2299  2580.6902  229.6454
 2300  2581.7267  228.0553
 2301  2582.7640  228.5863
 2302  2583.8021  229.0557
 2303  2584.8411  226.9530
 2304  2585.8810  222.3431
 2305  2586.9218  225.1302
 2306  2587.9633  229.8827
 2307  2589.0058  230.7437
 2308  2590.0491  232.0847
 2309  2591.0933  231.9870
 2310  2592.1383  231.7797
 2311  2593.1842  232.0931
 2312  2594.2310  232.0605
 2313  2595.2786  232.0980
 2314  2596.3271  232.4367
 2315  2597.3765  232.5339
 2316  2598.4267  232.8472
 2317  2599.4778  233.0073
 2318  2600.5298  232.8990
 2319  2601.5827  232.8232
 2320  2602.6364  232.9624
 2321  2603.6910  233.0392
 2322  2604.7464  232.9510
 2323  2605.8028  232.9848
 2324  2606.8600  232.7991
 2325  2607.9181  232.9643
 2326  2608.9771  233.5679
 2327  2610.0369  233.7986
 2328  2611.0976  233.8603
 2329  2612.1593  233.9586
 2330  2613.2217  234.1151
 2331  2614.2851  234.2073
 2332  2615.3494  234.1929
 2333  2616.4145  234.2390
 2334  2617.4805  234.4279
 2335  2618.5475  234.4893
 2336  2619.6153  234.5349
 2337  2620.6839  234.5507
 2338  2621.7535  234.6635
 2339  2622.8240  234.8476
 2340  2623.8954  234.9535
 2341  2624.9676  235.1249
 2342  2626.0407  235.2975
 2343  2627.1148  235.3600
 2344  2628.1897  235.4222
 2345  2629.2655  235.4593
 2346  2630.3423  235.4625
 2347  2631.4199  235.5855
 2348  2632.4984  235.8471
 2349  2633.5778  236.0441
 2350  2634.6581  236.1078
 2351  2635.7394  236.2885
 2352  2636.8215  236.5181
 2353  2637.9045  236.7076
 2354  2638.9884  236.8699
 2355  2640.0733  237.0420
 2356  2641.1590  237.2268
 2357  2642.2457  237.3171
 2358  2643.3332  237.3351
 2359  2644.4217  237.5469
 2360  2645.5111  237.8542
 2361  2646.6014  238.0521
 2362  2647.6926  238.2616
 2363  2648.7847  238.4961
 2364  2649.8777  238.6969
 2365  2650.9717  238.8984
 2366  2652.0665  238.9703
 2367  2653.1623  238.9787
 2368  2654.2590  239.2791
 2369  2655.3566  239.6799
 2370  2656.4552  239.8644
 2371  2657.5546  239.7714
 2372  2658.6550  239.9029
 2373  2659.7563  240.4017
 2374  2660.8585  240.6592
 2375  2661.9617  240.8665
 2376  2663.0658  241.0261
 2377  2664.1708  241.0438
 2378  2665.2767  241.3516
 2379   649.3883   15.4919
 2380   682.2561   17.0213
 2381   682.5110   17.0345
 2382   682.7659   17.0478
 2383   683.0209   17.0610
 2384   683.2758   17.0742
 2385   683.5307   17.0875
 2386   683.7856   17.1008
 2387   684.0405   17.1141
 2388   684.2954   17.1274
 2389   684.5504   17.1407
 2390   684.8053   17.1540
 2391   685.0602   17.1674
 2392   685.3151   17.1808
 2393   685.5700   17.1941
 2394   685.8249   17.2075
 2395   686.0799   17.2209
 2396   686.3348   17.2343
 2397   686.5897   17.2477
 2398   686.8446   17.2612
 2399   687.0995   17.2746
 2400   687.3545   17.2881
 2401   728.7510   19.5094
 2402   727.7617   19.4573
 2403   782.2276   22.4026
 2404   782.5631   22.4218
 2405   782.8987   22.4411
 2406   783.2342   22.4604
 2407   783.5697   22.4797
 2408   783.9052   22.4990
 2409   784.2407   22.5183
 2410   784.5762   22.5377
 2411   784.9117   22.5570
 2412   785.2472   22.5764
 2413   785.5827   22.5958
 2414   785.9182   22.6152
 2415   786.2537   22.6346
 2416   786.5893   22.6541
 2417   786.9248   22.6735
 2418   787.2603   22.6930
 2419   787.5958   22.7125
 2420   787.9313   22.7320
 2421   788.2668   22.7515
 2422   788.6023   22.7710
 2423   788.9378   22.7905
 2424   852.8461   26.6789
 2425   851.1926   26.5754
 2426   904.1271   29.9834
 2427   904.4661   30.0061
 2428   904.8051   30.0288
 2429   905.1441   30.0515
 2430   905.4831   30.0743
 2431   905.8221   30.0970
 2432   906.1611   30.1198
 2433   906.5001   30.1425
 2434   906.8391   30.1653
 2435   907.1781   30.1881
 2436   907.5171   30.2110
 2437   907.8561   30.2338
 2438   908.1951   30.2567
 2439   908.5341   30.2795
 2440   908.8731   30.3024
 2441   909.2121   30.3253
 2442   909.5511   30.3482
 2443   909.8901   30.3711
 2444   910.2291   30.3941
 2445   910.5681   30.4170
 2446   910.9071   30.4400
 2447   974.7124   34.9698
 2448   973.4240   34.8751
 2449  1046.6593   40.3668
 2450  1047.1084   40.4011
 2451  1047.5574   40.4354
 2452  1048.0065   40.4696
 2453  1048.4556   40.5039
 2454  1048.9046   40.5382
 2455  1049.3537   40.5725
 2456  1049.8027   40.6068
 2457  1050.2518   40.6411
 2458  1050.7009   40.6755
 2459  1051.1499   40.7098
 2460  1051.5990   40.7441
 2461  1052.0481   40.7785
 2462  1052.4971   40.8128
 2463  1052.9462   40.8472
 2464  1053.3953   40.8816
 2465  1053.8443   40.9160
 2466  1054.2934   40.9504
 2467  1054.7424   40.9847
 2468  1055.1915   41.0191
 2469  1055.6406   41.0536
 2470  1137.1709   47.4337
 2471  1137.6925   47.4753
 2472  1138.2142   47.5170
 2473  1138.7359   47.5587
 2474  1139.2576   47.6004
 2475  1139.7793   47.6421
 2476  1140.3010   47.6838
 2477  1140.8227   47.7256
 2478  1141.3443   47.7673
 2479  1141.8660   47.8090
 2480  1142.3877   47.8508
 2481  1142.9094   47.8926
 2482  1143.4311   47.9343
 2483  1143.9528   47.9761
 2484  1144.4745   48.0179
 2485  1144.9961   48.0597
 2486  1145.5178   48.1015
 2487  1146.0395   48.1433
 2488  1146.5612   48.1852
 2489  1147.0829   48.2270
 2490  1147.6046   48.2688
 2491  1148.1263   48.3107
 2492  1148.6479   48.3525
 2493  1149.1696   48.3944
 2494  1149.6913   48.4363
 2495  1150.2130   48.4782
 2496  1150.7347   48.5201
 2497  1151.2564   48.5620
 2498  1151.7781   48.6039
 2499  1152.2998   48.6458
 2500  1152.8214   48.6877
 2501  1153.3431   48.7297
 2502  1153.8648   48.7716
 2503  1154.3865   48.8136
 2504  1154.9082   48.8555
 2505  1155.4299   48.8975
 2506  1155.9516   48.9395
 2507  1156.4732   48.9815
 2508  1156.9949   49.0235
 2509  1157.5166   49.0655
 2510  1158.0383   49.1075
 2511  1158.5600   49.1495
 2512  1159.0817   49.1915
 2513  1159.6034   49.2336
 2514  1160.1250   49.2756
 2515  1160.6467   49.3176
 2516  1161.1684   49.3597
 2517  1161.6901   49.4018
 2518  1162.2118   49.4438
 2519  1162.7335   49.4859
 2520  1163.2552   49.5280
 2521  1163.7768   49.5701
 2522  1164.2985   49.6122
 2523  1164.8202   49.6543
 2524  1165.3419   49.6964
 2525  1165.8636   49.7385
 2526  1166.3853   49.7806
 2527  1166.9070   49.8228
 2528  1167.4286   49.8649
 2529  1167.9503   49.9071
 2530  1168.4720   49.9492
 2531  1168.9937   49.9914
 2532  1169.5154   50.0336
 2533  1170.0371   50.0757
 2534  1170.5588   50.1179
 2535  1171.0804   50.1601
 2536  1171.6021   50.2023
 2537  1172.1238   50.2445
 2538  1172.6455   50.2867
 2539  1173.1672   50.3289
 2540  1173.6889   50.3712
 2541  1174.2106   50.4134
 2542  1174.7323   50.4556
 2543  1175.2539   50.4979
 2544  1175.7756   50.5401
 2545  1176.2973   50.5824
 2546  1176.8190   50.6246
 2547  1177.3407   50.6669
 2548  1177.8624   50.7092
 2549  1178.3841   50.7515
 2550  1178.9057   50.7937
 2551  1179.4274   50.8360
 2552  1179.9491   50.8783
 2553  1180.4708   50.9206
 2554  1180.9925   50.9629
 2555  1181.5142   51.0053
 2556  1182.0359   51.0476
 2557  1182.5575   51.0899
 2558  1183.0792   51.1322
 2559  1183.6009   51.1746
 2560  1184.1226   51.2169
 2561  1184.6443   51.2593
 2562  1185.1660   51.3016
 2563  1185.6877   51.3440
 2564  1186.2093   51.3864
 2565  1186.7310   51.4287
 2566  1187.2527   51.4711
 2567  1187.7744   51.5135
 2568  1188.2961   51.5559
 2569  1188.8178   51.5983
 2570  1189.3395   51.6407
 2571  1189.8611   51.6831
 2572  1190.3828   51.7255
 2573  1190.9045   51.7679
 2574  1191.4262   51.8103
 2575  1191.9479   51.8527
 2576  1192.4696   51.8952
 2577  1192.9913   51.9376
 2578  1193.5130   51.9801
 2579  1194.0346   52.0225
 2580  1194.5563   52.0649
 2581  1195.0780   52.1074
 2582  1195.5997   52.1499
 2583  1196.1214   52.1923
 2584  1196.6431   52.2348
 2585  1197.1648   52.2773
 2586  1197.6864   52.3197
 2587  1198.2081   52.3622
 2588  1198.7298   52.4047
 2589  1199.2515   52.4472
 2590  1199.7732   52.4897
 2591  1200.2949   52.5322
 2592  1200.8166   52.5747
 2593  1201.3382   52.6172
 2594  1201.8599   52.6597
 2595  1202.3816   52.7022
 2596  1202.9033   52.7448
 2597  1203.4250   52.7873
 2598  1203.9467   52.8298
 2599  1204.4684   52.8723
 2600  1204.9900   52.9149
 2601  1205.5117   52.9574
 2602  1206.0334   53.0000
 2603  1206.5551   53.0425
 2604  1207.0768   53.0851
 2605  1207.5985   53.1276
 2606  1208.1202   53.1702
 2607  1208.6418   53.2127
 2608  1209.1635   53.2553
 2609  1209.6852   53.2979
 2610  1210.2069   53.3404
 2611  1210.7286   53.3830
 2612  1211.2503   53.4256
 2613  1211.7720   53.4682
 2614  1212.2936   53.5108
 2615  1212.8153   53.5534
 2616  1213.3370   53.5960
 2617  1213.8587   53.6386
 2618  1214.3804   53.6812
 2619  1214.9021   53.7238
 2620  1215.4238   53.7664
 2621  1215.9455   53.8090
 2622  1216.4671   53.8516
 2623  1273.1396   58.4903
 2624  1273.6742   58.5341
 2625  1274.2087   58.5780
 2626  1274.7433   58.6218
 2627  1275.2778   58.6656
 2628  1275.8123   58.7094
 2629  1276.3469   58.7532
 2630  1276.8814   58.7971
 2631  1277.4159   58.8409
 2632  1277.9505   58.8847
 2633  1278.4850   58.9286
 2634  1279.0196   58.9724
 2635  1279.5541   59.0162
 2636  1280.0886   59.0601
 2637  1280.6232   59.1039
 2638  1281.1577   59.1478
 2639  1281.6922   59.1916
 2640  1282.2268   59.2355
 2641  1282.7613   59.2793
 2642  1283.2958   59.3232
 2643  1283.8304   59.3670
 2644  1339.4912   63.9552
 2645  1337.6682   63.8041
 2646  1443.6651   72.7657
 2647  1444.2382   72.8153
 2648  1444.8112   72.8648
 2649  1445.3842   72.9144
 2650  1445.9572   72.9639
 2651  1446.5303   73.0135
 2652  1447.1033   73.0631
 2653  1447.6763   73.1127
 2654  1448.2493   73.1622
 2655  1448.8224   73.2118
 2656  1449.3954   73.2614
 2657  1449.9684   73.3110
 2658  1450.5415   73.3606
 2659  1451.1145   73.4102
 2660  1451.6875   73.4598
 2661  1452.2605   73.5094
 2662  1452.8336   73.5590
 2663  1453.4066   73.6087
 2664  1453.9796   73.6583
 2665  1454.5526   73.7079
 2666  1455.1257   73.7575
 2667  1455.6987   73.8071
 2668  1456.2717   73.8567
 2669  1456.8448   73.9063
 2670  1457.4178   73.9560
 2671  1457.9908   74.0056
 2672  1458.5638   74.0552
 2673  1459.1369   74.1048
 2674  1459.7099   74.1544
 2675  1527.6650   79.9160
 2676  1528.3056   79.9679
 2677  1528.9461   80.0176
 2678  1529.5867   80.0753
 2679  1530.2272   80.1284
 2680  1530.8678   80.1743
 2681  1531.5084   80.2258
 2682  1532.1489   80.2659
 2683  1532.7895   80.2880
 2684  1533.4300   80.3193
 2685  1534.0706   80.3610
 2686  1534.7112   80.4056
 2687  1535.3517   80.4370
 2688  1535.9923   80.4613
 2689  1536.6328   80.4755
 2690  1537.2734   80.4684
 2691  1537.9139   80.4766
 2692  1538.5545   80.5109
 2693  1539.1951   80.5529
 2694  1539.8356   80.5942
 2695  1540.4762   80.6508
 2696  1614.6223   87.4526
 2697  2165.8952  156.3720
 2698  2166.7633  156.7123
 2699  2167.6314  159.4828
 2700  2168.4996  159.9258
 2701  2169.3677  157.4959
 2702  2170.2358  158.5683
 2703  2171.1039  160.4155
 2704  2171.9720  158.6956
 2705  2172.8401  157.8119
 2706  2173.7082  158.8238
 2707  2174.5763  160.7737
 2708  2175.4445  159.3188
 2709  2176.3126  157.7819
 2710  2177.1807  160.4367
 2711  2178.0488  160.6603
 2712  2178.9169  158.3250
 2713  2179.7850  158.5993
 2714  2180.6531  159.5208
 2715  2326.1171  187.6056
 2716  2298.9207  182.1241
 2717  2423.8518  211.6513
 2718  2424.8246  211.7015
 2719  2425.7973  212.0068
 2720  2426.7701  212.3412
 2721  2427.7428  212.5763
 2722  2428.7156  212.8395
 2723  2429.6883  213.0640
 2724  2430.6610  213.2267
 2725  2431.6338  212.0861
 2726  2432.6065  211.3322
 2727  2433.5793  212.8121
 2728  2434.5520  214.0024
 2729  2435.5248  214.2860
 2730  2436.4975  214.5137
 2731  2437.4703  214.0863
 2732  2438.4430  214.1333
 2733  2439.4158  214.9357
 2734  2440.3885  215.1584
 2735  2441.3613  215.3086
 2736  2442.3340  215.4294
 2737  2443.3068  215.4001
 2738  2444.2795  215.4975
 2739  2445.2523  214.4797
 2740  2570.9068  226.6613
 2741  2540.9249  226.8107
 2742  2666.3699  241.6081
 2743  2667.4630  241.7557
 2744  2668.5562  241.1654
 2745  2669.6493  239.8032
 2746  2670.7425  240.6864
 2747  2671.8356  240.9374
 2748  2672.9288  238.8713
 2749  2674.0220  239.1986
 2750  2675.1151  241.5861
 2751  2676.2083  242.7247
 2752  2677.3014  243.3480
 2753  2678.3946  244.1043
 2754  2679.4877  244.4259
 2755  2680.5809  244.4813
 2756  2681.6740  244.5948
 2757  2682.7672  244.8730
 2758  2683.8603  244.7813
 2759  2684.9535  244.4049
 2760  2686.0466  244.1624
 2761  2687.1398  244.6597
 2762  2688.2330  244.9479
 2763  2689.3261  244.9250
 2764  2690.4193  244.7847
 2765  2691.5124  243.6693
 2766  2692.6056  244.5070
 2767  2693.6987  246.1365
 2768  2694.7919  246.2229
 2769  2695.8850  245.8646
 2770  2696.9782  246.0331
 2771  2698.0713  246.4131
 2772  2699.1645  246.8868
 2773  2700.2577  247.3726
 2774  2701.3508  247.4688
 2775  2702.4440  246.3624
 2776  2703.5371  242.6679
 2777  2704.6303  243.2627
 2778  2705.7234  247.1784
 2779  2706.8166  248.2059
 2780  2707.9097  248.4563
 2781  2709.0029  248.7356
 2782  2710.0960  249.0192
 2783  2711.1892  249.1495
 2784  2712.2823  249.1479
 2785  2713.3755  248.9976
 2786  2714.4687  246.3335
 2787  2715.5618  244.3732
 2788  2716.6550  246.5682
 2789  2717.7481  245.5929
 2790  2718.8413  245.0198
 2791  2719.9344  248.0461
 2792  2721.0276  250.0543
 2793  2722.1207  250.0873
 2794  2723.2139  248.7269
 2795  2724.3070  248.7842
 2796  2725.4002  249.8517
 2797  2726.4933  249.8554
 2798  2727.5865  250.3116
 2799  2728.6797  250.6659
 2800  2729.7728  250.7732
 2801  2730.8660  250.9213
 2802  2731.9591  250.4835
 2803  2733.0523  249.4869
 2804  2734.1454  250.4177
 2805  2735.2386  251.7695
 2806  2736.3317  251.9316
 2807  2737.4249  251.9930
 2808  2738.5180  252.0991
 2809  2739.6112  252.2093
 2810  2740.7043  252.1505
 2811  2741.7975  252.3185
 2812  2742.8907  252.1174
 2813  2743.9838  252.0112
 2814  2745.0770  252.0451
 2815  2746.1701  250.0917
 2816  2747.2633  250.3238
 2817  2748.3564  252.3430
 2818  2749.4496  252.9209
 2819  2750.5427  253.3091
 2820  2751.6359  253.6394
 2821  2752.7290  253.8793
 2822  2753.8222  253.4606
 2823  2754.9154  253.6045
 2824  2756.0085  254.4231
 2825  2757.1017  254.6530
 2826  2758.1948  254.5474
 2827  2759.2880  254.2632
 2828  2760.3811  254.5781
 2829  2761.4743  255.1214
 2830  2762.5674  255.3001
 2831  2763.6606  255.3913
 2832  2764.7537  255.5359
 2833  2765.8469  255.5976
 2834  2766.9400  255.6941
